driverId,constructorId,circuitId,statusId,grid,driver_experience,constructor_experience,driver_age,year,positionOrder,driver_avg_position,constructor_avg_position
852,213,39,24,9,36,107,22,2022,20,16.4,12.8
222,25,25,11,9,78,736,24,1975,11,5.6,13.0
10,7,4,11,14,18,40,26,2008,11,12.4,11.0
22,6,10,1,7,100,200,32,2004,12,2.4,1.8
49,15,19,1,15,14,103,36,2003,3,13.6,10.0
23,3,21,69,5,116,319,24,2000,17,7.4,9.0
807,10,9,1,8,105,318,28,2016,7,12.4,11.6
31,3,11,11,8,90,305,25,2001,8,11.0,8.0
815,211,76,1,7,184,58,30,2020,5,7.6,7.2
278,6,45,48,1,65,1316,24,1968,9,8.0,10.8
16,10,14,9,12,83,132,28,2011,19,9.4,10.4
65,15,10,76,14,76,327,32,1996,15,8.4,10.4
222,25,45,12,9,95,774,24,1974,5,10.8,9.4
20,9,1,1,6,81,255,24,2012,2,6.2,7.0
119,34,13,11,15,116,157,32,1986,8,13.8,14.6
104,29,13,5,24,10,87,23,1994,15,10.2,10.0
238,200,48,1,6,112,35,27,1971,2,7.4,12.0
838,1,7,11,16,7,1598,25,2017,14,17.2,16.0
427,170,58,11,4,30,240,41,1959,5,9.6,10.2
158,25,44,5,19,125,564,23,1981,20,15.2,14.8
373,172,55,1,1,43,72,27,1963,1,5.4,10.6
605,87,64,3,22,0,42,24,1958,19,10.0,12.4
158,27,37,1,9,101,453,24,1982,2,15.0,12.2
500,171,14,5,8,3,3,32,1960,13,14.666666666666666,17.666666666666668
233,54,45,16,21,4,102,28,1979,14,18.75,16.6
314,34,70,1,7,28,602,27,1971,3,11.4,11.0
837,209,4,11,22,4,45,23,2016,17,19.75,19.0
312,195,45,11,13,11,1,31,1968,3,16.2,23.0
35,16,18,11,12,68,140,30,2001,7,13.0,16.0
7,5,20,9,19,8,16,30,2009,20,15.4,18.0
230,63,34,12,19,13,17,40,1978,17,16.4,17.6
58,18,20,5,18,21,298,21,1997,19,18.0,16.4
853,210,21,12,19,2,204,22,2021,17,19.0,17.8
22,24,7,38,5,179,10,27,1999,18,10.4,15.0
154,210,14,1,16,173,180,34,2020,12,16.4,17.2
807,10,24,1,7,116,340,29,2016,7,10.4,7.2
182,1,34,6,6,6,851,36,1985,17,13.6,12.8
1,131,5,1,11,282,504,36,2021,5,5.0,5.8
259,68,40,13,20,1,1,32,1977,13,30.0,30.0
857,1,11,1,4,10,1852,22,2023,5,10.8,5.6
20,9,15,1,4,133,358,27,2014,2,5.4,3.6
44,20,25,10,3,101,135,30,1997,19,10.0,8.0
138,32,9,11,16,39,175,36,1989,8,22.4,12.0
235,6,46,1,12,72,1247,27,1972,5,13.2,9.0
50,22,28,20,10,98,235,22,1994,17,19.0,8.6
23,3,19,12,5,95,276,27,2002,16,7.2,10.6
342,37,48,62,22,0,454,35,1972,20,10.0,14.0
403,6,63,8,8,47,1531,32,1959,12,5.4,7.6
18,1,68,1,4,226,1422,32,2012,5,10.8,9.4
360,170,6,12,7,40,8,27,1965,5,8.4,18.0
112,27,21,11,16,18,199,35,1990,9,14.0,17.0
177,3,14,5,2,27,860,36,1985,14,15.0,15.8
18,3,4,5,10,159,322,20,2000,17,9.8,10.2
857,1,32,1,7,18,1868,22,2023,8,8.2,5.8
223,6,43,1,1,53,1116,36,1976,1,13.8,5.8
94,35,22,11,19,47,28,31,1992,10,15.8,12.2
224,180,30,5,5,133,0,24,1971,14,12.0,10.0
267,57,50,13,14,5,136,31,1974,15,16.8,16.6
137,32,11,1,17,41,178,37,1989,6,6.6,9.6
822,3,70,1,6,45,1274,25,2015,5,6.2,8.2
590,118,53,38,10,9,32,27,1957,9,8.0,12.8
360,194,32,51,8,33,13,30,1967,13,15.0,11.2
123,3,7,1,6,63,720,31,1989,1,13.4,7.2
825,1,6,11,8,5,1478,21,2014,10,10.8,10.6
824,206,13,6,16,30,101,25,2014,18,16.2,15.8
250,34,70,95,4,43,498,29,1974,17,18.0,8.8
173,32,70,1,7,13,307,27,1985,5,9.0,11.8
138,25,33,11,16,0,226,38,1991,5,10.0,15.4
289,180,14,86,9,73,49,40,1969,9,5.0,8.2
109,35,8,27,26,46,44,25,1991,17,12.6,15.8
63,32,29,10,22,110,30,27,1994,16,8.6,14.6
855,51,11,11,12,12,388,23,2022,13,15.0,15.0
84,27,7,11,7,49,110,34,1993,5,15.8,17.0
118,53,7,101,12,128,63,28,1983,13,16.4,13.2
140,27,32,14,24,27,264,31,1988,10,24.8,23.6
280,63,46,62,26,8,102,34,1976,15,16.8,13.8
822,131,17,1,3,79,317,27,2017,6,11.8,1.8
172,27,34,11,11,7,335,42,1986,6,8.0,6.4
222,6,25,4,5,14,1016,28,1979,20,13.4,13.4
112,33,13,12,18,13,55,39,1993,12,13.0,15.2
172,27,38,27,2,92,517,36,1980,20,7.0,3.8
55,6,11,1,6,171,626,27,1991,5,11.2,7.8
22,11,6,11,9,39,45,35,2007,10,12.0,13.4
815,10,70,23,16,103,317,26,2016,17,6.4,9.8
815,10,69,1,10,153,416,28,2018,8,9.0,11.0
846,1,9,1,3,115,1897,24,2024,3,6.0,7.2
23,3,8,1,5,122,331,25,2000,5,10.8,13.6
131,34,9,5,14,55,100,26,1989,19,13.6,23.0
341,6,13,1,1,55,1354,32,1966,1,6.0,8.2
590,118,14,25,4,6,25,28,1958,12,7.4,6.0
42,19,6,10,13,15,49,22,2003,18,14.4,11.8
376,172,13,44,23,12,175,26,1961,20,13.6,9.8
15,20,13,12,14,216,153,23,1997,15,9.0,7.0
123,22,22,1,3,104,484,30,1987,5,11.6,13.2
17,3,19,3,12,61,123,29,2006,19,16.8,14.6
357,32,6,81,0,2,760,26,1970,20,12.0,12.6
30,6,11,1,3,143,402,29,1998,1,2.2,4.6
14,1,1,11,12,72,179,32,2004,8,13.4,12.2
152,51,6,86,3,32,105,29,1982,20,18.2,13.2
112,33,14,20,23,73,207,33,1987,18,14.4,14.4
23,3,14,1,4,111,308,26,2001,3,6.2,9.8
166,25,34,14,25,21,364,32,1987,6,13.2,12.2
840,117,1,1,6,124,104,24,2023,4,11.8,7.0
1,131,78,1,1,266,472,36,2021,1,1.4,6.0
817,1,7,1,9,218,1803,32,2022,11,12.8,8.8
404,94,14,11,13,14,9,34,1964,5,11.6,13.0
110,35,7,1,9,80,106,30,1989,3,13.0,11.4
84,1,4,7,8,31,521,35,1994,11,10.6,9.4
848,5,1,11,13,0,495,22,2019,14,10.0,12.4
102,1,10,1,1,75,726,29,1989,1,14.8,14.8
95,6,32,6,3,57,716,35,1989,17,11.4,17.2
847,3,14,1,14,52,1525,23,2021,9,10.0,10.2
386,66,20,1,7,39,454,32,1962,8,11.4,8.0
769,155,19,8,33,0,0,23,1951,19,10.0,10.0
341,6,13,5,5,73,1395,30,1964,17,10.4,10.2
4,6,7,1,6,204,1957,31,2013,2,7.8,9.4
18,11,13,9,12,48,62,27,2007,18,14.0,13.2
43,7,10,11,9,23,236,29,2003,6,10.8,11.2
840,117,18,1,3,141,138,25,2023,5,14.6,12.2
56,6,22,1,4,81,411,32,1998,2,9.0,4.6
172,3,42,12,24,32,885,40,1984,4,12.8,12.0
10,7,16,28,8,30,64,26,2008,19,6.6,12.0
20,6,71,4,7,161,2066,28,2016,20,6.6,6.6
252,202,49,3,8,22,7,25,1975,12,13.8,13.8
207,73,43,47,15,82,1,36,1976,15,11.6,6.0
56,6,4,4,6,70,389,32,1998,18,4.2,2.4
373,172,13,1,2,21,15,29,1965,1,8.0,17.4
838,1,18,11,20,40,1664,26,2018,14,12.4,14.8
501,105,6,44,14,21,81,35,1957,8,9.4,10.2
346,37,70,11,20,19,507,34,1970,9,13.4,19.8
67,5,20,1,17,8,17,20,2009,16,17.6,18.0
278,176,51,69,8,87,33,21,1965,12,11.0,13.0
658,113,19,1,3,3,187,32,1952,11,11.333333333333334,16.8
808,207,22,11,22,52,29,28,2012,17,16.6,15.6
14,1,8,1,2,148,330,29,2000,1,2.8,4.0
233,37,38,3,9,75,343,23,1974,19,21.0,19.0
77,22,70,13,2,185,510,26,1986,7,17.0,15.8
44,16,9,11,13,42,121,35,2002,5,12.6,11.0
440,176,46,6,16,7,99,28,1963,10,7.6,18.6
199,3,39,1,3,27,1017,38,1980,4,3.0,11.2
20,6,13,1,4,170,2084,29,2016,6,8.2,6.0
627,154,55,7,13,27,15,45,1951,13,12.0,7.8
112,33,34,6,23,68,202,32,1987,14,12.2,16.0
340,32,30,12,22,2,752,45,1970,8,18.5,16.2
21,17,11,1,5,135,131,29,2002,6,13.2,13.6
172,27,43,20,15,57,448,38,1982,16,24.8,19.4
832,1,17,11,14,83,1671,24,2019,14,15.2,14.2
182,204,14,1,9,71,25,30,1979,4,18.6,14.8
172,27,39,1,7,110,553,35,1979,3,7.8,9.2
101,31,13,36,21,10,28,28,1994,16,14.4,13.8
257,37,30,6,21,0,174,27,1977,19,10.0,16.6
66,7,8,5,17,10,267,32,2002,11,16.6,17.2
345,66,53,62,10,31,266,28,1968,12,8.0,9.4
844,15,9,27,9,9,766,20,2018,19,11.4,12.0
304,1,46,3,5,84,1350,32,1968,8,3.6,13.0
131,44,11,14,26,73,62,25,1988,11,14.8,19.2
9,2,10,1,7,26,53,23,2008,7,5.2,7.6
235,167,14,12,15,119,35,22,1967,6,12.2,12.2
172,27,40,5,10,136,583,33,1977,18,11.0,11.0
35,3,22,36,1,164,476,25,1996,16,2.8,6.2
376,195,13,12,12,1,6,33,1968,6,3.0,5.4
119,51,27,11,12,159,62,30,1984,8,10.4,9.4
1,131,2,1,4,111,160,28,2013,3,10.2,12.6
829,209,14,12,13,11,20,24,2015,15,16.0,14.8
177,3,37,101,21,39,884,35,1984,8,11.8,12.0
717,147,66,5,14,2,4,51,1952,18,23.5,25.75
23,3,20,1,3,73,230,28,2003,1,4.2,5.4
123,21,30,11,10,136,378,28,1985,6,9.0,7.6
364,34,9,5,2,54,647,32,1963,16,4.8,8.6
102,1,6,1,3,24,587,32,1992,1,12.0,9.4
71,21,25,5,13,34,161,36,1997,16,11.6,16.4
175,6,7,1,4,52,915,33,1983,3,7.4,13.0
278,82,30,13,13,24,1,28,1972,15,18.8,22.0
50,24,14,6,17,56,59,26,1998,14,15.0,14.8
152,51,6,3,8,63,166,27,1980,17,13.2,16.8
660,133,20,13,32,10,37,36,1952,10,18.0,23.0
578,87,53,80,15,44,91,23,1952,14,3.8,6.4
651,133,55,5,15,2,1,34,1954,17,14.5,22.0
807,10,18,1,6,38,184,25,2012,5,10.6,13.6
21,22,10,22,10,183,86,26,1999,19,8.4,10.0
29,164,11,14,24,16,22,28,2010,19,18.2,19.6
110,25,8,20,19,34,207,33,1992,13,17.4,13.6
18,16,21,1,1,90,41,24,2004,2,5.0,8.4
223,3,45,5,14,8,1039,39,1979,19,12.2,12.0
278,6,6,12,14,75,1336,23,1967,3,14.4,15.6
222,25,38,1,3,101,786,24,1974,1,3.0,8.6
137,34,14,5,6,170,328,29,1981,6,5.4,6.2
17,19,17,11,11,104,30,28,2004,10,10.0,11.6
117,4,41,1,3,181,457,26,1981,1,16.4,16.8
839,10,1,11,13,9,343,20,2017,10,17.0,6.6
841,51,71,11,17,32,304,26,2020,11,16.8,13.8
5,1,18,1,5,34,69,27,2008,7,11.4,10.6
475,105,14,1,6,49,189,26,1956,1,8.0,10.8
84,27,8,1,9,19,45,36,1995,4,10.0,10.2
821,210,3,31,13,39,3,24,2016,19,15.6,10.333333333333334
55,20,8,12,18,25,50,36,2000,14,15.0,15.2
67,5,7,11,15,24,154,21,2010,8,15.6,11.8
551,105,59,5,15,3,57,31,1958,15,17.666666666666668,19.6
55,22,18,1,5,84,168,31,1996,2,11.6,9.4
175,4,27,11,7,44,380,35,1984,7,10.0,15.6
32,9,3,1,8,0,105,23,2006,8,10.0,11.4
821,15,24,1,16,16,584,22,2013,13,11.6,12.2
818,5,11,1,8,49,314,24,2014,9,13.6,14.8
1,1,6,1,5,57,682,25,2010,5,6.2,6.0
25,1,21,1,7,16,147,31,2005,3,15.4,7.4
17,9,6,1,4,203,304,36,2013,3,8.0,4.2
581,105,14,22,11,24,247,23,1955,17,9.6,8.4
356,172,6,6,16,70,63,37,1963,9,13.4,7.2
456,87,14,18,14,32,32,36,1958,5,6.6,11.6
356,172,39,3,4,80,99,36,1962,19,6.2,15.0
857,1,39,1,3,36,1904,23,2024,4,3.2,2.2
822,3,32,1,6,54,1292,26,2015,3,9.0,11.6
90,28,8,16,24,6,33,36,1995,16,16.8,17.8
807,10,24,1,7,95,298,28,2015,7,10.4,7.6
21,22,14,11,11,203,126,25,1998,8,8.8,12.2
22,24,18,5,3,175,2,26,1999,13,6.2,13.5
27,18,14,12,20,41,28,26,2005,19,15.8,16.0
197,58,40,11,14,92,120,29,1976,9,15.4,10.2
188,55,37,6,26,16,12,27,1983,15,15.4,21.6
849,3,70,1,20,0,1464,25,2020,11,10.0,15.8
21,22,4,11,13,161,42,27,2000,9,8.4,11.2
844,6,11,11,6,44,2230,22,2020,11,9.2,11.4
262,58,48,1,14,12,204,31,1973,3,17.6,13.6
118,53,44,6,22,161,129,27,1981,15,28.0,23.8
813,208,17,11,22,61,85,29,2014,14,16.8,15.8
351,182,32,95,13,12,51,28,1969,11,11.4,4.6
858,3,73,1,14,3,1592,22,2023,16,14.666666666666666,16.4
22,17,6,37,11,243,346,23,1995,14,14.4,12.2
373,172,46,14,6,66,223,25,1961,7,13.0,26.4
280,82,70,14,13,52,45,27,1970,14,8.2,14.4
626,128,13,1,4,16,85,35,1952,3,16.0,10.0
14,1,14,5,6,137,308,30,2001,20,8.0,6.6
314,86,14,5,19,33,7,26,1970,15,17.6,16.4
18,11,20,20,17,44,54,27,2007,18,12.2,11.8
304,1,41,1,11,8,1242,38,1974,6,12.2,12.2
437,170,20,1,16,9,100,32,1962,11,19.4,12.2
577,6,6,3,8,12,1608,31,1956,14,4.6,9.6
347,170,55,62,11,57,58,33,1963,15,11.2,11.0
87,25,10,4,7,23,146,28,1994,17,12.0,12.6
2,2,16,1,16,32,64,31,2008,9,6.4,6.2
235,6,6,86,7,54,1208,28,1973,16,13.2,15.0
117,4,10,1,5,152,399,28,1983,4,3.6,11.2
158,21,33,1,17,4,231,31,1989,3,9.75,16.6
92,33,6,11,15,32,75,29,1992,6,18.4,21.6
108,37,7,15,20,22,13,29,1992,14,22.2,16.6
184,21,7,12,17,32,456,28,1982,8,20.2,13.6
520,113,19,14,24,0,1,34,1960,14,10.0,10.0
431,146,20,43,24,6,0,36,1953,20,17.2,10.0
63,25,9,5,18,67,46,30,1997,16,11.6,14.4
4,6,2,1,4,218,1985,32,2014,4,5.6,6.8
117,1,37,1,4,68,753,33,1988,2,1.4,1.4
399,170,38,117,20,4,36,31,1964,14,10.0,10.0
123,3,32,1,5,47,650,32,1990,5,10.8,13.2
119,58,10,36,16,252,98,23,1977,10,15.0,14.6
476,6,9,5,11,20,1553,30,1958,10,7.8,8.6
541,32,55,11,14,0,818,37,1960,6,10.0,11.4
118,4,34,1,11,96,330,30,1985,7,12.6,17.6
251,37,45,13,17,2,182,29,1977,11,14.5,21.4
23,3,7,1,13,136,358,23,1999,4,7.8,10.6
2,2,3,11,10,52,104,28,2006,12,7.2,8.6
159,18,33,5,20,4,539,30,1989,14,21.0,20.6
221,25,39,5,11,43,683,33,1977,18,14.6,13.4
815,10,3,11,12,137,384,28,2018,16,8.4,11.2
57,1,20,5,1,80,441,29,1997,12,13.8,9.4
153,5,15,23,16,4,27,19,2009,15,17.25,15.8
830,9,39,1,1,155,681,24,2022,1,2.4,2.8
15,4,8,1,5,98,197,29,2004,4,5.6,10.2
202,27,34,1,3,33,516,28,1980,2,5.0,5.6
21,4,14,1,9,66,133,33,2006,4,7.8,11.8
816,166,20,13,21,9,57,25,2011,18,17.8,18.6
33,13,7,14,18,8,17,29,2006,14,15.0,16.0
832,6,69,1,3,202,2427,30,2024,2,8.0,6.6
90,39,22,10,26,71,119,28,1987,18,31.4,20.6
49,15,8,37,12,118,322,29,1996,14,12.0,8.4
14,9,6,3,15,5,44,37,2008,19,12.4,8.0
37,15,13,1,24,84,459,39,2010,11,15.4,9.4
22,11,3,11,6,52,71,33,2006,15,12.8,11.8
353,180,48,19,16,6,55,43,1969,7,20.6,8.8
844,6,15,1,3,117,2376,25,2023,4,8.4,6.4
174,32,10,21,12,9,275,28,1986,20,13.6,12.2
238,32,46,1,1,90,721,29,1973,1,12.0,7.2
30,6,13,1,3,177,470,27,1996,1,13.4,12.0
229,64,40,5,24,14,37,27,1976,18,22.4,22.4
15,4,21,1,9,92,185,29,2004,5,9.8,5.2
848,3,73,1,12,62,1591,27,2023,12,15.2,16.4
66,7,7,20,20,7,261,32,2002,17,15.4,14.2
4,1,13,3,15,305,1649,37,2018,19,11.2,13.2
173,32,14,6,3,33,347,26,1984,17,10.2,11.4
56,6,7,1,3,55,359,33,1999,3,5.2,5.0
129,36,13,11,23,26,36,33,1991,10,25.6,25.6
67,5,1,11,10,36,178,22,2011,8,14.4,11.8
817,215,9,11,15,250,22,35,2024,13,11.4,14.2
57,32,27,13,24,161,120,22,1991,14,15.8,19.4
307,80,49,60,21,7,33,31,1973,14,18.8,12.6
836,15,70,11,20,27,724,22,2017,14,13.6,12.8
15,205,9,11,21,228,19,36,2010,16,19.6,19.6
2,15,18,23,9,120,110,24,2002,14,9.4,13.4
832,6,6,1,4,168,2357,28,2023,8,6.4,8.0
22,6,13,1,3,136,272,30,2002,2,5.4,1.8
632,6,13,1,8,2,1658,38,1955,4,5.0,8.4
830,9,70,40,2,102,574,22,2020,20,6.0,5.6
117,3,4,1,1,4,552,38,1993,1,5.25,8.6
201,54,7,20,21,13,78,34,1981,16,13.6,13.6
33,17,21,12,17,21,6,28,2005,13,13.8,13.4
506,170,55,5,15,1,193,29,1960,8,17.0,4.8
155,15,4,11,14,25,481,24,2011,10,12.4,14.4
207,73,30,11,13,81,0,36,1976,6,10.6,10.0
238,37,48,11,2,44,283,32,1976,9,11.2,13.2
187,34,30,1,10,77,367,31,1978,3,12.0,10.0
86,30,10,6,24,6,17,37,1995,13,16.4,14.8
176,21,14,11,20,45,438,32,1983,10,16.4,15.2
289,66,55,1,2,131,418,34,1963,3,7.0,10.8
75,18,7,11,18,6,251,27,1998,7,14.4,14.0
356,183,20,1,14,57,47,39,1965,5,9.2,11.6
239,1,39,5,21,12,1093,32,1978,19,18.2,12.4
230,63,43,7,17,8,7,40,1978,14,18.8,20.6
614,113,19,20,27,0,56,26,1957,19,10.0,13.8
55,22,14,1,6,96,192,32,1996,2,4.8,7.4
138,25,11,13,14,9,244,38,1991,15,14.0,11.6
840,211,69,11,14,59,37,21,2019,13,11.4,9.2
24,5,11,4,17,34,128,26,2006,16,11.4,13.0
815,15,2,1,9,19,514,22,2012,2,11.6,11.8
182,6,38,11,1,141,1187,25,1974,5,6.0,5.4
434,181,32,15,19,1,40,36,1964,13,10.0,15.2
105,18,14,6,22,11,393,37,1994,17,17.0,11.4
137,34,40,5,9,114,216,31,1984,9,19.4,18.2
199,34,30,12,8,123,517,30,1973,7,11.4,16.2
846,1,34,11,5,7,1682,19,2019,9,15.4,10.8
11,8,20,9,20,25,50,29,2006,16,14.8,16.0
30,22,11,5,3,190,216,26,1995,11,4.4,8.2
3,131,11,5,4,137,177,28,2013,19,4.4,4.0
832,5,4,11,12,44,421,22,2017,7,11.8,11.8
223,66,20,5,10,105,93,33,1973,18,12.0,14.0
1,131,18,1,1,186,310,31,2016,1,5.2,1.4
1,1,3,1,5,3,6,24,2009,4,11.0,11.4
123,22,11,11,7,98,472,30,1987,4,14.6,9.2
855,51,3,1,15,0,364,22,2022,10,10.0,13.2
13,6,7,11,6,123,687,29,2010,15,6.6,5.6
14,9,15,1,14,14,62,37,2008,7,13.6,11.0
846,1,15,1,6,76,1820,22,2022,4,8.0,10.6
77,6,26,1,8,155,766,29,1988,6,9.6,8.4
49,17,2,1,14,75,236,32,1999,6,5.8,11.0
207,32,10,7,11,41,500,39,1979,19,15.8,15.0
10,7,5,11,15,19,42,26,2008,13,14.2,7.6
84,34,21,14,18,77,25,31,1991,11,6.6,14.6
30,6,9,1,3,7,119,37,2006,2,5.2,5.0
360,187,46,13,11,37,85,29,1966,5,13.4,8.6
14,3,11,1,2,231,496,24,1995,2,10.4,8.8
9,4,5,1,7,63,292,25,2010,6,4.4,8.4
360,187,32,1,9,24,80,31,1968,2,8.0,9.2
101,34,34,13,25,20,65,24,1990,15,24.0,19.4
222,59,6,1,9,33,19,28,1978,3,12.8,14.2
815,10,70,1,15,64,239,24,2014,6,10.6,10.2
498,105,9,12,2,19,337,30,1953,4,8.2,7.4
475,133,66,54,9,67,20,22,1952,12,12.2,19.6
200,1,9,1,11,60,1126,30,1977,4,7.2,12.0
825,1,17,11,15,3,1474,21,2014,13,9.666666666666666,12.2
835,4,9,6,18,9,606,25,2016,18,16.6,14.4
846,1,73,1,11,67,1802,22,2022,9,8.2,9.4
184,52,27,20,29,1,1,31,1985,18,24.0,24.0
219,4,14,5,3,44,541,35,1978,19,18.8,18.8
104,18,18,4,20,17,404,22,1993,17,9.0,13.0
73,25,70,12,22,8,18,30,1998,12,16.2,17.6
477,172,6,17,15,0,167,29,1961,8,10.0,13.0
200,1,39,11,15,79,1177,29,1976,9,12.0,5.0
1,1,8,1,2,42,84,22,2007,3,1.6,2.4
65,19,20,4,16,5,147,35,2000,11,13.8,13.0
235,6,49,1,1,74,1253,26,1971,2,12.2,9.2
21,10,20,1,18,8,17,36,2009,11,13.6,15.8
92,30,4,41,25,15,42,31,1994,18,18.8,20.4
154,210,15,1,17,159,152,33,2019,11,15.0,14.4
817,5,9,1,12,19,232,23,2012,13,14.0,15.0
30,6,7,1,1,95,295,32,2001,2,5.0,5.0
4,4,19,54,6,78,156,23,2005,11,5.0,10.8
820,206,35,1,21,13,66,22,2013,17,18.4,18.4
2,2,16,39,5,49,98,30,2007,14,4.4,6.2
182,1,14,7,16,11,861,36,1985,16,9.6,3.6
57,1,18,11,7,99,478,26,1995,4,6.0,8.8
14,9,11,11,12,47,128,35,2006,5,9.4,12.2
459,66,53,54,0,2,450,30,1962,19,22.5,15.6
554,66,59,11,4,10,539,37,1958,4,13.2,12.0
841,51,3,1,14,38,316,26,2020,13,14.2,16.0
689,87,20,5,17,3,80,33,1953,18,18.333333333333332,13.6
807,3,4,12,13,4,680,22,2010,16,15.25,11.6
844,6,24,1,2,124,2390,26,2023,2,10.0,10.4
776,126,9,62,19,1,3,37,1950,13,15.0,14.333333333333334
41,16,8,1,10,28,217,23,1999,9,14.8,14.0
129,45,33,4,8,30,0,31,1990,20,23.8,10.0
49,15,11,10,10,121,328,29,1996,12,10.4,10.6
44,16,1,1,9,50,137,34,2001,7,11.8,13.8
741,154,66,13,12,1,4,54,1951,10,8.0,15.0
2,2,7,11,13,60,120,29,2006,7,9.0,9.6
77,1,30,1,3,79,576,32,1992,5,14.0,9.4
1,1,5,1,2,46,92,22,2007,5,3.4,3.4
854,210,6,3,15,28,257,23,2022,19,15.8,16.4
59,21,8,5,20,21,43,22,2001,20,16.2,14.8
100,27,18,5,23,48,164,27,1991,15,20.6,20.0
845,3,4,13,19,4,1388,22,2018,14,17.5,13.6
235,182,39,1,5,100,27,24,1969,5,7.2,10.0
45,17,9,20,14,9,59,25,2004,17,15.6,15.8
64,27,10,5,11,76,21,26,1996,16,13.2,11.6
356,191,14,1,2,41,53,41,1967,2,4.0,5.4
496,105,6,20,7,3,79,42,1957,10,4.666666666666667,8.0
832,5,3,5,9,3,339,20,2015,19,10.0,12.6
23,3,7,5,4,87,260,26,2002,7,4.6,5.8
346,176,32,16,9,93,102,27,1963,9,11.6,17.2
104,29,27,11,11,12,91,23,1994,8,11.0,13.8
360,170,53,13,3,72,90,24,1962,4,10.2,10.4
221,25,43,1,12,18,634,33,1978,3,8.6,10.6
160,45,70,16,25,58,105,34,1986,11,22.8,21.6
118,21,22,11,13,77,314,33,1987,10,16.6,8.8
110,51,6,60,7,186,104,22,1982,3,15.8,17.4
64,21,20,1,15,63,184,27,1997,5,15.2,14.0
258,37,47,13,20,2,198,27,1977,15,11.0,22.6
92,30,8,6,22,6,13,32,1995,19,18.8,18.0
579,51,55,115,1,45,198,40,1951,11,6.0,5.6
815,10,3,1,18,118,346,27,2017,7,7.6,8.8
839,214,3,11,16,68,3,24,2021,13,7.2,9.0
818,5,22,11,17,34,285,23,2013,12,15.4,17.2
328,66,54,11,10,75,295,28,1967,3,10.2,8.8
597,113,19,1,19,3,95,26,1955,8,18.333333333333332,19.2
15,7,9,1,4,80,160,31,2005,9,8.4,8.4
95,6,27,1,1,50,664,37,1990,1,15.2,10.0
110,48,32,6,12,94,35,29,1988,18,16.4,22.6
747,105,9,5,15,1,393,41,1951,18,28.0,19.6
280,66,38,5,24,18,48,31,1974,15,21.6,15.8
476,6,6,3,6,0,1456,33,1961,4,10.0,6.8
762,105,6,3,17,2,412,41,1950,18,14.5,8.6
814,10,12,11,12,7,123,25,2011,14,15.2,13.4
826,5,69,11,13,55,404,22,2016,11,13.8,13.8
844,6,15,1,1,35,2212,21,2019,2,5.2,4.0
360,170,6,67,10,49,27,26,1964,14,13.2,11.0
15,7,19,54,1,78,156,30,2005,7,7.6,10.2
296,66,39,6,25,9,43,29,1974,15,16.4,21.2
35,4,22,11,9,32,211,33,2004,10,10.2,9.2
94,18,8,12,12,55,479,30,1991,9,13.0,17.0
172,27,7,11,8,5,331,42,1986,7,9.0,8.0
70,3,10,24,14,9,367,32,1999,14,15.0,11.8
840,117,15,1,11,116,88,23,2022,6,12.0,14.0
95,3,33,6,4,22,607,37,1991,20,10.4,14.6
219,4,45,14,11,37,534,35,1978,13,15.6,15.6
176,21,7,11,16,51,455,30,1982,5,10.2,15.6
117,1,70,1,12,197,1008,25,1980,7,15.0,9.8
223,6,14,1,9,62,1134,37,1976,2,11.6,9.6
830,5,1,1,5,19,370,18,2016,10,9.6,13.6
362,34,30,15,21,0,613,35,1970,11,10.0,15.2
14,1,22,1,3,155,344,29,2000,3,6.6,9.0
832,5,13,29,14,31,395,22,2016,20,11.8,13.4
119,21,6,22,15,225,544,25,1979,20,10.4,10.6
633,105,9,15,19,2,173,47,1956,6,10.0,12.4
3,3,8,12,18,62,124,21,2006,14,13.8,16.6
105,25,7,14,22,213,561,24,1981,11,18.8,17.0
396,66,6,15,16,0,321,33,1966,4,10.0,7.6
223,57,18,3,9,36,87,37,1977,18,17.2,12.4
222,59,25,1,11,45,37,26,1977,1,10.8,9.4
15,205,2,8,20,239,41,36,2011,20,17.6,16.8
219,4,70,1,2,14,492,37,1980,1,20.8,16.8
30,6,4,1,1,109,323,31,2000,5,1.4,6.2
20,117,6,1,8,263,21,33,2021,5,13.2,11.8
15,18,4,12,18,210,280,22,1997,15,14.0,15.2
156,25,32,13,22,45,379,30,1987,7,12.6,11.8
20,5,8,1,12,24,49,20,2008,12,14.8,12.6
154,208,32,1,12,80,148,29,2015,10,14.8,11.6
3,131,10,1,1,196,295,31,2016,4,3.0,1.6
4,4,13,5,3,102,204,23,2004,16,6.8,10.4
16,10,2,11,17,72,110,28,2011,11,13.6,16.0
31,1,8,5,8,17,159,29,2005,16,10.8,9.2
221,25,6,1,4,53,705,31,1976,3,10.6,14.4
11,8,19,3,18,30,60,29,2006,14,17.4,17.2
138,32,70,13,13,73,243,34,1987,13,18.0,11.8
828,15,14,6,11,68,731,27,2017,18,14.4,16.8
30,6,14,1,3,51,207,35,2004,2,1.2,1.8
117,1,27,1,2,142,899,29,1984,1,8.8,6.6
56,6,9,24,10,108,465,30,1996,19,13.4,19.0
10,7,20,1,20,8,16,27,2009,9,8.8,8.2
197,45,40,41,14,19,192,35,1982,16,13.2,18.0
592,110,19,1,21,2,7,26,1956,9,12.0,23.4
